Product_ID,Model,Store,Category,Description,Quantity,Stock_Status,Outstanding_Order_Qty,store_id,Total_Positive_Units,Avg_Positive_Velocity,Max_Monthly_Units,Active_Sales_Periods,Velocity_Band,ABC_Class,Demand_Status,Stock_Band,ABC_Priority,Velocity_Priority,Reorder_Recommendation,Recommendation_Reason,Slow_Mover_Action,Slow_Mover_Reason,Inventory_Decision,Decision_Priority,Decision_Reason,Inventory_Segment
397,DV90DG52A0AEEU,Sandyford,TUMBLE DRYERS,Samsung Series 5 Tumble Dryer,1,IN_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
398,DV90DG6845LBU1,Belfast,TUMBLE DRYERS,Samsung Series 6 9kg Heat Pump Dryer,1,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
398,DV90DG6845LBU1,Blanch,TUMBLE DRYERS,Samsung Series 6 9kg Heat Pump Dryer,1,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
398,DV90DG6845LBU1,Cavan,TUMBLE DRYERS,Samsung Series 6 9kg Heat Pump Dryer,4,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (4 units),MONITOR,8,No observed positive sales with adequate stock (4 units),DEMAND MONITORING
398,DV90DG6845LBU1,Dundrum,TUMBLE DRYERS,Samsung Series 6 9kg Heat Pump Dryer,1,IN_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
398,DV90DG6845LBU1,Gorey,TUMBLE DRYERS,Samsung Series 6 9kg Heat Pump Dryer,0,OUT_OF_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
398,DV90DG6845LBU1,Navan,TUMBLE DRYERS,Samsung Series 6 9kg Heat Pump Dryer,0,OUT_OF_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
398,DV90DG6845LBU1,Sandyford,TUMBLE DRYERS,Samsung Series 6 9kg Heat Pump Dryer,0,OUT_OF_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
399,DV90DG6845LEU1,Belfast,TUMBLE DRYERS,Sumsung White 9kg Heat Pump Dryer,1,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
399,DV90DG6845LEU1,Blanch,TUMBLE DRYERS,Sumsung White 9kg Heat Pump Dryer,0,OUT_OF_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
399,DV90DG6845LEU1,Cavan,TUMBLE DRYERS,Sumsung White 9kg Heat Pump Dryer,1,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
399,DV90DG6845LEU1,Dundrum,TUMBLE DRYERS,Sumsung White 9kg Heat Pump Dryer,1,IN_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
399,DV90DG6845LEU1,Gorey,TUMBLE DRYERS,Sumsung White 9kg Heat Pump Dryer,1,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
399,DV90DG6845LEU1,Navan,TUMBLE DRYERS,Sumsung White 9kg Heat Pump Dryer,1,IN_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
399,DV90DG6845LEU1,Sandyford,TUMBLE DRYERS,Sumsung White 9kg Heat Pump Dryer,1,IN_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
413,DW642WH,Belfast,DISHWASHERS,NordMende 60cm Freestanding Dishwasher White,0,OUT_OF_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
413,DW642WH,Blanch,DISHWASHERS,NordMende 60cm Freestanding Dishwasher White,4,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (4 units),MONITOR,8,No observed positive sales with adequate stock (4 units),DEMAND MONITORING
413,DW642WH,Cavan,DISHWASHERS,NordMende 60cm Freestanding Dishwasher White,1,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
413,DW642WH,Dundrum,DISHWASHERS,NordMende 60cm Freestanding Dishwasher White,1,IN_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
413,DW642WH,Gorey,DISHWASHERS,NordMende 60cm Freestanding Dishwasher White,2,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
413,DW642WH,Navan,DISHWASHERS,NordMende 60cm Freestanding Dishwasher White,0,OUT_OF_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
413,DW642WH,Sandyford,DISHWASHERS,NordMende 60cm Freestanding Dishwasher White,1,IN_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
433,ED851HQ26E,Belfast,HOBS,Siemens iQ500 80cm Venting Hob,0,OUT_OF_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
433,ED851HQ26E,Blanch,HOBS,Siemens iQ500 80cm Venting Hob,3,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (3 units),MONITOR,8,No observed positive sales with adequate stock (3 units),DEMAND MONITORING
433,ED851HQ26E,Cavan,HOBS,Siemens iQ500 80cm Venting Hob,0,OUT_OF_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
433,ED851HQ26E,Dundrum,HOBS,Siemens iQ500 80cm Venting Hob,1,IN_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
433,ED851HQ26E,Gorey,HOBS,Siemens iQ500 80cm Venting Hob,1,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
433,ED851HQ26E,Navan,HOBS,Siemens iQ500 80cm Venting Hob,0,OUT_OF_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
433,ED851HQ26E,Sandyford,HOBS,Siemens iQ500 80cm Venting Hob,1,IN_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
434,ED851HWB1E,Belfast,HOBS,Siemens iQ500 80cm Induction Hob,1,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
434,ED851HWB1E,Blanch,HOBS,Siemens iQ500 80cm Induction Hob,1,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
434,ED851HWB1E,Cavan,HOBS,Siemens iQ500 80cm Induction Hob,2,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
434,ED851HWB1E,Dundrum,HOBS,Siemens iQ500 80cm Induction Hob,1,IN_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
434,ED851HWB1E,Gorey,HOBS,Siemens iQ500 80cm Induction Hob,1,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
434,ED851HWB1E,Navan,HOBS,Siemens iQ500 80cm Induction Hob,1,IN_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
434,ED851HWB1E,Sandyford,HOBS,Siemens iQ500 80cm Induction Hob,1,IN_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
435,EDFDC46K,Belfast,DOUBLE OVENS,Electrolux BLACK Double Oven,2,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
435,EDFDC46K,Blanch,DOUBLE OVENS,Electrolux BLACK Double Oven,3,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (3 units),MONITOR,8,No observed positive sales with adequate stock (3 units),DEMAND MONITORING
435,EDFDC46K,Cavan,DOUBLE OVENS,Electrolux BLACK Double Oven,3,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (3 units),MONITOR,8,No observed positive sales with adequate stock (3 units),DEMAND MONITORING
435,EDFDC46K,Dundrum,DOUBLE OVENS,Electrolux BLACK Double Oven,1,IN_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
435,EDFDC46K,Gorey,DOUBLE OVENS,Electrolux BLACK Double Oven,10,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,HIGH,0,0,NO ACTION,Stock level does not currently breach reorder rules,PROMOTION / MARKDOWN REVIEW,No observed positive sales with high stock (10 units),PROMOTION REVIEW,5,No observed positive sales with high stock (10 units),EXCESS / NON-MOVING STOCK
435,EDFDC46K,Navan,DOUBLE OVENS,Electrolux BLACK Double Oven,1,IN_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
435,EDFDC46K,Sandyford,DOUBLE OVENS,Electrolux BLACK Double Oven,1,IN_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
436,EDFDC46UX,Belfast,DOUBLE OVENS,Electrolux Built Under Double Oven,2,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
436,EDFDC46UX,Blanch,DOUBLE OVENS,Electrolux Built Under Double Oven,1,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
436,EDFDC46UX,Cavan,DOUBLE OVENS,Electrolux Built Under Double Oven,3,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (3 units),MONITOR,8,No observed positive sales with adequate stock (3 units),DEMAND MONITORING
436,EDFDC46UX,Dundrum,DOUBLE OVENS,Electrolux Built Under Double Oven,0,OUT_OF_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
436,EDFDC46UX,Gorey,DOUBLE OVENS,Electrolux Built Under Double Oven,0,OUT_OF_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
436,EDFDC46UX,Navan,DOUBLE OVENS,Electrolux Built Under Double Oven,0,OUT_OF_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
436,EDFDC46UX,Sandyford,DOUBLE OVENS,Electrolux Built Under Double Oven,0,OUT_OF_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
437,EDFDC46X,Belfast,DOUBLE OVENS,Electrolux Double Oven St/St,2,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
437,EDFDC46X,Blanch,DOUBLE OVENS,Electrolux Double Oven St/St,5,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (5 units),MONITOR,8,No observed positive sales with adequate stock (5 units),DEMAND MONITORING
437,EDFDC46X,Cavan,DOUBLE OVENS,Electrolux Double Oven St/St,5,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (5 units),MONITOR,8,No observed positive sales with adequate stock (5 units),DEMAND MONITORING
437,EDFDC46X,Dundrum,DOUBLE OVENS,Electrolux Double Oven St/St,1,IN_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
437,EDFDC46X,Gorey,DOUBLE OVENS,Electrolux Double Oven St/St,11,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,HIGH,0,0,NO ACTION,Stock level does not currently breach reorder rules,PROMOTION / MARKDOWN REVIEW,No observed positive sales with high stock (11 units),PROMOTION REVIEW,5,No observed positive sales with high stock (11 units),EXCESS / NON-MOVING STOCK
437,EDFDC46X,Navan,DOUBLE OVENS,Electrolux Double Oven St/St,0,OUT_OF_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
437,EDFDC46X,Sandyford,DOUBLE OVENS,Electrolux Double Oven St/St,0,OUT_OF_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
439,EDHI618WD,Belfast,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,2,IN_STOCK,0,1,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
439,EDHI618WD,Blanch,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,8,IN_STOCK,0,2,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,HIGH,3,2,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
439,EDHI618WD,Cavan,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,13,IN_STOCK,0,3,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,HIGH,3,2,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
439,EDHI618WD,Dundrum,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,1,IN_STOCK,0,4,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
439,EDHI618WD,Gorey,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,9,IN_STOCK,0,5,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,HIGH,3,2,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
439,EDHI618WD,Navan,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,1,IN_STOCK,0,6,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
439,EDHI618WD,Sandyford,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,0,OUT_OF_STOCK,0,7,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,OUT_OF_STOCK,3,2,REORDER - HIGH PRIORITY,Out of stock with high demand or A-class priority,NO ACTION,No current slow-mover rule breached,PRIORITY REPLENISHMENT,2,Out of stock with high demand or A-class priority,HIGH PRIORITY REPLENISHMENT
440,EDHI6285B,Belfast,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,3,IN_STOCK,0,1,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,ADEQUATE,3,1,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
440,EDHI6285B,Blanch,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,8,IN_STOCK,0,2,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,HIGH,3,1,NO ACTION,Stock level does not currently breach reorder rules,SLOW MOVER REVIEW,Low sales velocity with high stock (8 units),SLOW MOVER REVIEW,6,Low sales velocity with high stock (8 units),SLOW-MOVING STOCK
440,EDHI6285B,Cavan,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,21,IN_STOCK,0,3,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,HIGH,3,1,NO ACTION,Stock level does not currently breach reorder rules,SLOW MOVER REVIEW,Low sales velocity with high stock (21 units),SLOW MOVER REVIEW,6,Low sales velocity with high stock (21 units),SLOW-MOVING STOCK
440,EDHI6285B,Dundrum,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,1,IN_STOCK,0,4,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,LOW,3,1,REVIEW,Low stock for an A-class product,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Low stock for an A-class product,STOCK AVAILABILITY REVIEW
440,EDHI6285B,Gorey,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,19,IN_STOCK,0,5,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,HIGH,3,1,NO ACTION,Stock level does not currently breach reorder rules,SLOW MOVER REVIEW,Low sales velocity with high stock (19 units),SLOW MOVER REVIEW,6,Low sales velocity with high stock (19 units),SLOW-MOVING STOCK
440,EDHI6285B,Navan,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,1,IN_STOCK,0,6,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,LOW,3,1,REVIEW,Low stock for an A-class product,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Low stock for an A-class product,STOCK AVAILABILITY REVIEW
440,EDHI6285B,Sandyford,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,1,IN_STOCK,0,7,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,LOW,3,1,REVIEW,Low stock for an A-class product,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Low stock for an A-class product,STOCK AVAILABILITY REVIEW
