Product_ID,Model,Store,Category,Description,Quantity,Stock_Status,Outstanding_Order_Qty,store_id,Total_Positive_Units,Avg_Positive_Velocity,Max_Monthly_Units,Active_Sales_Periods,Velocity_Band,ABC_Class,Demand_Status,Stock_Band,ABC_Priority,Velocity_Priority,Reorder_Recommendation,Recommendation_Reason,Slow_Mover_Action,Slow_Mover_Reason,Inventory_Decision,Decision_Priority,Decision_Reason,Inventory_Segment
439,EDHI618WD,Dundrum,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,1,IN_STOCK,0,4,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
439,EDHI618WD,Navan,TUMBLE DRYERS,Electrolux 8kg Heat Pump Dryer,1,IN_STOCK,0,6,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
444,EFI61141B,Blanch,WASHING MACHINES,Electrolux 10kg 1400 Spin Washing Machine,2,IN_STOCK,0,2,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
444,EFI61141B,Dundrum,WASHING MACHINES,Electrolux 10kg 1400 Spin Washing Machine,1,IN_STOCK,0,4,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
444,EFI61141B,Navan,WASHING MACHINES,Electrolux 10kg 1400 Spin Washing Machine,2,IN_STOCK,0,6,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
444,EFI61141B,Sandyford,WASHING MACHINES,Electrolux 10kg 1400 Spin Washing Machine,1,IN_STOCK,0,7,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
459,EOM6P46K,Dundrum,SINGLE OVENS,Electrolux Black AirFry Pyrolituc Single Oven,1,IN_STOCK,0,4,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
459,EOM6P46K,Navan,SINGLE OVENS,Electrolux Black AirFry Pyrolituc Single Oven,1,IN_STOCK,0,6,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
459,EOM6P46K,Sandyford,SINGLE OVENS,Electrolux Black AirFry Pyrolituc Single Oven,2,IN_STOCK,0,7,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
560,H7464BPBL,Belfast,SINGLE OVENS,Miele Black 11093600 Pyro Single Oven,1,IN_STOCK,0,1,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
560,H7464BPBL,Blanch,SINGLE OVENS,Miele Black 11093600 Pyro Single Oven,2,IN_STOCK,0,2,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
560,H7464BPBL,Cavan,SINGLE OVENS,Miele Black 11093600 Pyro Single Oven,2,IN_STOCK,0,3,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
560,H7464BPBL,Dundrum,SINGLE OVENS,Miele Black 11093600 Pyro Single Oven,1,IN_STOCK,0,4,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
560,H7464BPBL,Sandyford,SINGLE OVENS,Miele Black 11093600 Pyro Single Oven,1,IN_STOCK,0,7,2.0,2.0,2.0,1,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
1213,TEH785WP,Belfast,TUMBLE DRYERS,Miele 12736710 9kg Heat Pump Dryer,1,IN_STOCK,0,1,3.0,1.5,2.0,2,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
1213,TEH785WP,Blanch,TUMBLE DRYERS,Miele 12736710 9kg Heat Pump Dryer,2,IN_STOCK,0,2,3.0,1.5,2.0,2,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
1213,TEH785WP,Cavan,TUMBLE DRYERS,Miele 12736710 9kg Heat Pump Dryer,1,IN_STOCK,0,3,3.0,1.5,2.0,2,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
1213,TEH785WP,Dundrum,TUMBLE DRYERS,Miele 12736710 9kg Heat Pump Dryer,1,IN_STOCK,0,4,3.0,1.5,2.0,2,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
1213,TEH785WP,Sandyford,TUMBLE DRYERS,Miele 12736710 9kg Heat Pump Dryer,1,IN_STOCK,0,7,3.0,1.5,2.0,2,MEDIUM,A,OBSERVED_SALES,LOW,3,2,REORDER,Low stock with medium velocity and high ABC importance,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Low stock with medium velocity and high ABC importance,REPLENISHMENT REQUIRED
226,980538,Blanch,MICROWAVE OVENS,DIMPLEX 23 LITRE 900 WATT SILVER,0,OUT_OF_STOCK,0,2,2.0,1.0,1.0,2,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
226,980538,Gorey,MICROWAVE OVENS,DIMPLEX 23 LITRE 900 WATT SILVER,0,OUT_OF_STOCK,0,5,2.0,1.0,1.0,2,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
227,980539,Gorey,MICROWAVE OVENS,Dimplex Black 23L 900 Watts Microwave,0,OUT_OF_STOCK,0,5,2.0,1.0,1.0,2,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
227,980539,Navan,MICROWAVE OVENS,Dimplex Black 23L 900 Watts Microwave,0,OUT_OF_STOCK,0,6,2.0,1.0,1.0,2,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
297,BFL523MS0B,Dundrum,INT MICROWAVES,*BOSCH MICROWAVE OVENS RED DISPLAY UPTO 800W 20L 5,0,OUT_OF_STOCK,0,4,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
297,BFL523MS0B,Navan,INT MICROWAVES,*BOSCH MICROWAVE OVENS RED DISPLAY UPTO 800W 20L 5,0,OUT_OF_STOCK,0,6,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
297,BFL523MS0B,Sandyford,INT MICROWAVES,*BOSCH MICROWAVE OVENS RED DISPLAY UPTO 800W 20L 5,0,OUT_OF_STOCK,0,7,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
380,DGE5861HM,Cavan,COOKER HOODS,AEG 80cm Canopy Cooker Hood,0,OUT_OF_STOCK,0,3,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
380,DGE5861HM,Dundrum,COOKER HOODS,AEG 80cm Canopy Cooker Hood,0,OUT_OF_STOCK,0,4,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
380,DGE5861HM,Navan,COOKER HOODS,AEG 80cm Canopy Cooker Hood,0,OUT_OF_STOCK,0,6,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
495,FE1404,Navan,U/C FREEZER,Liebherr U/C Freezer 55cm with Handle,0,OUT_OF_STOCK,0,6,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
595,HQA574BB3B,Gorey,SINGLE OVENS,*Bosch Black Single Oven,0,OUT_OF_STOCK,0,5,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
689,KGS64362XX,Dundrum,GAS HOBS,Electrolux 60cm St/St Slimline Gas Hob,0,OUT_OF_STOCK,0,4,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
724,KOFGH40TK,Belfast,SINGLE OVENS,Electrolux Black Single Oven,0,OUT_OF_STOCK,0,1,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
724,KOFGH40TK,Navan,SINGLE OVENS,Electrolux Black Single Oven,0,OUT_OF_STOCK,0,6,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
725,KOFGH40TX,Navan,SINGLE OVENS,Electrolux St/St Single Oven,0,OUT_OF_STOCK,0,6,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
725,KOFGH40TX,Sandyford,SINGLE OVENS,Electrolux St/St Single Oven,0,OUT_OF_STOCK,0,7,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
743,LIB60420C,Navan,HOBS,Electrolux 60cm Induction Hob,0,OUT_OF_STOCK,0,6,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
944,PIE631BB5E,Sandyford,HOBS,Bosch Serie 4 Induction Hob 60cm,0,OUT_OF_STOCK,0,7,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
946,PKE611CA3E,Belfast,HOBS,*Bosch 60cm Serie 2 Ceramic Hob with Knobs,0,OUT_OF_STOCK,0,1,2.0,1.0,1.0,2,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
946,PKE611CA3E,Dundrum,HOBS,*Bosch 60cm Serie 2 Ceramic Hob with Knobs,0,OUT_OF_STOCK,0,4,2.0,1.0,1.0,2,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
946,PKE611CA3E,Sandyford,HOBS,*Bosch 60cm Serie 2 Ceramic Hob with Knobs,0,OUT_OF_STOCK,0,7,2.0,1.0,1.0,2,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
1287,VM131BL,Cavan,INT MICROWAVES,CDA Black Integrated Microwave,0,OUT_OF_STOCK,0,3,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
1288,VM131SS,Navan,INT MICROWAVES,CDA St/St Integrated Microwave,0,OUT_OF_STOCK,0,6,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
222,980532,Gorey,MICROWAVE OVENS,DIMPLEX 20 LITRE  800 WATT SILVER MANUAL,0,OUT_OF_STOCK,0,5,1.0,1.0,1.0,1,LOW,C,OBSERVED_SALES,OUT_OF_STOCK,1,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
923,P450TTIBLM,Cavan,FRIDGES,Powerpoint Table Top Fridge with ice box,0,OUT_OF_STOCK,0,3,1.0,1.0,1.0,1,LOW,C,OBSERVED_SALES,OUT_OF_STOCK,1,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
923,P450TTIBLM,Navan,FRIDGES,Powerpoint Table Top Fridge with ice box,0,OUT_OF_STOCK,0,6,1.0,1.0,1.0,1,LOW,C,OBSERVED_SALES,OUT_OF_STOCK,1,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
1028,RHMM701R,Belfast,MICROWAVE OVENS,Russell Hobbs Red Microwave 17L,0,OUT_OF_STOCK,0,1,1.0,1.0,1.0,1,LOW,C,OBSERVED_SALES,OUT_OF_STOCK,1,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
