Product_ID,Model,Store,Category,Description,Quantity,Stock_Status,Outstanding_Order_Qty,store_id
476,EVLDE46X,Blanch,SINGLE OVENS,ELECTROLUX 43LITRE COMPACT COMBINATION MICROWAVE N,3,IN_STOCK,0,2
476,EVLDE46X,Cavan,SINGLE OVENS,ELECTROLUX 43LITRE COMPACT COMBINATION MICROWAVE N,2,IN_STOCK,0,3
476,EVLDE46X,Dundrum,SINGLE OVENS,ELECTROLUX 43LITRE COMPACT COMBINATION MICROWAVE N,0,OUT_OF_STOCK,0,4
476,EVLDE46X,Gorey,SINGLE OVENS,ELECTROLUX 43LITRE COMPACT COMBINATION MICROWAVE N,5,IN_STOCK,0,5
476,EVLDE46X,Navan,SINGLE OVENS,ELECTROLUX 43LITRE COMPACT COMBINATION MICROWAVE N,1,IN_STOCK,0,6
476,EVLDE46X,Sandyford,SINGLE OVENS,ELECTROLUX 43LITRE COMPACT COMBINATION MICROWAVE N,1,IN_STOCK,0,7
478,EWDK5846B,Belfast,WASHER DRYERS,ELECTROLUX 8KG/4KG WASHER DRYER,2,IN_STOCK,0,1
478,EWDK5846B,Blanch,WASHER DRYERS,ELECTROLUX 8KG/4KG WASHER DRYER,1,IN_STOCK,0,2
478,EWDK5846B,Cavan,WASHER DRYERS,ELECTROLUX 8KG/4KG WASHER DRYER,4,IN_STOCK,0,3
478,EWDK5846B,Dundrum,WASHER DRYERS,ELECTROLUX 8KG/4KG WASHER DRYER,1,IN_STOCK,0,4
478,EWDK5846B,Gorey,WASHER DRYERS,ELECTROLUX 8KG/4KG WASHER DRYER,1,IN_STOCK,0,5
478,EWDK5846B,Navan,WASHER DRYERS,ELECTROLUX 8KG/4KG WASHER DRYER,1,IN_STOCK,0,6
478,EWDK5846B,Sandyford,WASHER DRYERS,ELECTROLUX 8KG/4KG WASHER DRYER,1,IN_STOCK,0,7
495,FE1404,Belfast,U/C FREEZER,Liebherr U/C Freezer 55cm with Handle,2,IN_STOCK,0,1
495,FE1404,Blanch,U/C FREEZER,Liebherr U/C Freezer 55cm with Handle,5,IN_STOCK,0,2
495,FE1404,Cavan,U/C FREEZER,Liebherr U/C Freezer 55cm with Handle,6,IN_STOCK,0,3
495,FE1404,Dundrum,U/C FREEZER,Liebherr U/C Freezer 55cm with Handle,1,IN_STOCK,0,4
495,FE1404,Gorey,U/C FREEZER,Liebherr U/C Freezer 55cm with Handle,2,IN_STOCK,0,5
495,FE1404,Navan,U/C FREEZER,Liebherr U/C Freezer 55cm with Handle,0,OUT_OF_STOCK,0,6
495,FE1404,Sandyford,U/C FREEZER,Liebherr U/C Freezer 55cm with Handle,1,IN_STOCK,0,7
496,FEL023MS2B,Belfast,MICROWAVE OVENS,Bosch 20 L Microwave,1,IN_STOCK,0,1
496,FEL023MS2B,Blanch,MICROWAVE OVENS,Bosch 20 L Microwave,1,IN_STOCK,0,2
496,FEL023MS2B,Cavan,MICROWAVE OVENS,Bosch 20 L Microwave,3,IN_STOCK,0,3
496,FEL023MS2B,Dundrum,MICROWAVE OVENS,Bosch 20 L Microwave,0,OUT_OF_STOCK,0,4
496,FEL023MS2B,Gorey,MICROWAVE OVENS,Bosch 20 L Microwave,1,IN_STOCK,0,5
496,FEL023MS2B,Navan,MICROWAVE OVENS,Bosch 20 L Microwave,0,OUT_OF_STOCK,0,6
496,FEL023MS2B,Sandyford,MICROWAVE OVENS,Bosch 20 L Microwave,0,OUT_OF_STOCK,0,7
499,FFL020MS2B,Belfast,MICROWAVE OVENS,Series 2 free-standing microwave 44 x 26 cm SS,0,OUT_OF_STOCK,0,1
499,FFL020MS2B,Blanch,MICROWAVE OVENS,Series 2 free-standing microwave 44 x 26 cm SS,2,IN_STOCK,0,2
499,FFL020MS2B,Cavan,MICROWAVE OVENS,Series 2 free-standing microwave 44 x 26 cm SS,3,IN_STOCK,0,3
499,FFL020MS2B,Dundrum,MICROWAVE OVENS,Series 2 free-standing microwave 44 x 26 cm SS,1,IN_STOCK,0,4
499,FFL020MS2B,Gorey,MICROWAVE OVENS,Series 2 free-standing microwave 44 x 26 cm SS,2,IN_STOCK,0,5
499,FFL020MS2B,Navan,MICROWAVE OVENS,Series 2 free-standing microwave 44 x 26 cm SS,1,IN_STOCK,0,6
499,FFL020MS2B,Sandyford,MICROWAVE OVENS,Series 2 free-standing microwave 44 x 26 cm SS,1,IN_STOCK,0,7
500,FFTM229X2BUK,Belfast,TUMBLE DRYERS,Whirlpool 9kg Heat Pump Tumble Dryer,2,IN_STOCK,0,1
500,FFTM229X2BUK,Blanch,TUMBLE DRYERS,Whirlpool 9kg Heat Pump Tumble Dryer,2,IN_STOCK,0,2
500,FFTM229X2BUK,Cavan,TUMBLE DRYERS,Whirlpool 9kg Heat Pump Tumble Dryer,0,OUT_OF_STOCK,0,3
500,FFTM229X2BUK,Dundrum,TUMBLE DRYERS,Whirlpool 9kg Heat Pump Tumble Dryer,1,IN_STOCK,0,4
500,FFTM229X2BUK,Gorey,TUMBLE DRYERS,Whirlpool 9kg Heat Pump Tumble Dryer,1,IN_STOCK,0,5
500,FFTM229X2BUK,Navan,TUMBLE DRYERS,Whirlpool 9kg Heat Pump Tumble Dryer,0,OUT_OF_STOCK,0,6
500,FFTM229X2BUK,Sandyford,TUMBLE DRYERS,Whirlpool 9kg Heat Pump Tumble Dryer,1,IN_STOCK,0,7
512,FSE83837P,Belfast,INT DISHWASHERS,AEG Comfort Lift Integrated Dishwasher,2,IN_STOCK,0,1
512,FSE83837P,Blanch,INT DISHWASHERS,AEG Comfort Lift Integrated Dishwasher,1,IN_STOCK,0,2
512,FSE83837P,Cavan,INT DISHWASHERS,AEG Comfort Lift Integrated Dishwasher,1,IN_STOCK,0,3
512,FSE83837P,Dundrum,INT DISHWASHERS,AEG Comfort Lift Integrated Dishwasher,1,IN_STOCK,0,4
512,FSE83837P,Gorey,INT DISHWASHERS,AEG Comfort Lift Integrated Dishwasher,1,IN_STOCK,0,5
512,FSE83837P,Navan,INT DISHWASHERS,AEG Comfort Lift Integrated Dishwasher,0,OUT_OF_STOCK,0,6
512,FSE83837P,Sandyford,INT DISHWASHERS,AEG Comfort Lift Integrated Dishwasher,1,IN_STOCK,0,7
513,FSS96828P,Belfast,INT DISHWASHERS,AEG A Rated Integrated Dishwasher,1,IN_STOCK,0,1
513,FSS96828P,Blanch,INT DISHWASHERS,AEG A Rated Integrated Dishwasher,2,IN_STOCK,0,2
513,FSS96828P,Cavan,INT DISHWASHERS,AEG A Rated Integrated Dishwasher,10,IN_STOCK,0,3
513,FSS96828P,Dundrum,INT DISHWASHERS,AEG A Rated Integrated Dishwasher,0,OUT_OF_STOCK,0,4
513,FSS96828P,Gorey,INT DISHWASHERS,AEG A Rated Integrated Dishwasher,8,IN_STOCK,0,5
513,FSS96828P,Navan,INT DISHWASHERS,AEG A Rated Integrated Dishwasher,0,OUT_OF_STOCK,0,6
513,FSS96828P,Sandyford,INT DISHWASHERS,AEG A Rated Integrated Dishwasher,0,OUT_OF_STOCK,0,7
519,G5851SCVI,Belfast,INT DISHWASHERS,Miele 12865000 Integrated Dishwasher,0,OUT_OF_STOCK,0,1
519,G5851SCVI,Blanch,INT DISHWASHERS,Miele 12865000 Integrated Dishwasher,4,IN_STOCK,0,2
519,G5851SCVI,Cavan,INT DISHWASHERS,Miele 12865000 Integrated Dishwasher,3,IN_STOCK,0,3
519,G5851SCVI,Dundrum,INT DISHWASHERS,Miele 12865000 Integrated Dishwasher,1,IN_STOCK,0,4
519,G5851SCVI,Gorey,INT DISHWASHERS,Miele 12865000 Integrated Dishwasher,7,IN_STOCK,0,5
519,G5851SCVI,Navan,INT DISHWASHERS,Miele 12865000 Integrated Dishwasher,0,OUT_OF_STOCK,0,6
519,G5851SCVI,Sandyford,INT DISHWASHERS,Miele 12865000 Integrated Dishwasher,0,OUT_OF_STOCK,0,7
522,GI7812EE0G,Belfast,INT FREEZERS,Neff N50 No Frost Integrated Freezer Fixed Hine,1,IN_STOCK,0,1
522,GI7812EE0G,Blanch,INT FREEZERS,Neff N50 No Frost Integrated Freezer Fixed Hine,2,IN_STOCK,0,2
522,GI7812EE0G,Cavan,INT FREEZERS,Neff N50 No Frost Integrated Freezer Fixed Hine,2,IN_STOCK,0,3
522,GI7812EE0G,Dundrum,INT FREEZERS,Neff N50 No Frost Integrated Freezer Fixed Hine,0,OUT_OF_STOCK,0,4
522,GI7812EE0G,Gorey,INT FREEZERS,Neff N50 No Frost Integrated Freezer Fixed Hine,5,IN_STOCK,0,5
522,GI7812EE0G,Navan,INT FREEZERS,Neff N50 No Frost Integrated Freezer Fixed Hine,0,OUT_OF_STOCK,0,6
522,GI7812EE0G,Sandyford,INT FREEZERS,Neff N50 No Frost Integrated Freezer Fixed Hine,1,IN_STOCK,0,7
523,GI81NVEE0G,Belfast,INT FREEZERS,Siemens iQ300 Tall Integrated Freezer,0,OUT_OF_STOCK,0,1
523,GI81NVEE0G,Blanch,INT FREEZERS,Siemens iQ300 Tall Integrated Freezer,4,IN_STOCK,0,2
523,GI81NVEE0G,Cavan,INT FREEZERS,Siemens iQ300 Tall Integrated Freezer,3,IN_STOCK,0,3
523,GI81NVEE0G,Dundrum,INT FREEZERS,Siemens iQ300 Tall Integrated Freezer,1,IN_STOCK,0,4
523,GI81NVEE0G,Gorey,INT FREEZERS,Siemens iQ300 Tall Integrated Freezer,5,IN_STOCK,0,5
523,GI81NVEE0G,Navan,INT FREEZERS,Siemens iQ300 Tall Integrated Freezer,0,OUT_OF_STOCK,0,6
523,GI81NVEE0G,Sandyford,INT FREEZERS,Siemens iQ300 Tall Integrated Freezer,0,OUT_OF_STOCK,0,7
524,GIN81VEE0G,Belfast,INT FREEZERS,Bosch Built in Freezer,1,IN_STOCK,0,1
524,GIN81VEE0G,Blanch,INT FREEZERS,Bosch Built in Freezer,4,IN_STOCK,0,2
524,GIN81VEE0G,Cavan,INT FREEZERS,Bosch Built in Freezer,2,IN_STOCK,0,3
524,GIN81VEE0G,Dundrum,INT FREEZERS,Bosch Built in Freezer,0,OUT_OF_STOCK,0,4
524,GIN81VEE0G,Gorey,INT FREEZERS,Bosch Built in Freezer,7,IN_STOCK,0,5
524,GIN81VEE0G,Navan,INT FREEZERS,Bosch Built in Freezer,0,OUT_OF_STOCK,0,6
524,GIN81VEE0G,Sandyford,INT FREEZERS,Bosch Built in Freezer,0,OUT_OF_STOCK,0,7
531,GS36NVIEPG,Belfast,FREEZERS,Siemens iQ300 186 x 60 Brushed St Freezer,1,IN_STOCK,0,1
531,GS36NVIEPG,Blanch,FREEZERS,Siemens iQ300 186 x 60 Brushed St Freezer,1,IN_STOCK,0,2
531,GS36NVIEPG,Cavan,FREEZERS,Siemens iQ300 186 x 60 Brushed St Freezer,2,IN_STOCK,0,3
531,GS36NVIEPG,Dundrum,FREEZERS,Siemens iQ300 186 x 60 Brushed St Freezer,1,IN_STOCK,0,4
531,GS36NVIEPG,Gorey,FREEZERS,Siemens iQ300 186 x 60 Brushed St Freezer,1,IN_STOCK,0,5
531,GS36NVIEPG,Navan,FREEZERS,Siemens iQ300 186 x 60 Brushed St Freezer,1,IN_STOCK,0,6
531,GS36NVIEPG,Sandyford,FREEZERS,Siemens iQ300 186 x 60 Brushed St Freezer,1,IN_STOCK,0,7
537,GSXE91EVAD,Belfast,USA F/F,LG Black Instaview USA Fridge Freezer,0,OUT_OF_STOCK,0,1
537,GSXE91EVAD,Blanch,USA F/F,LG Black Instaview USA Fridge Freezer,0,OUT_OF_STOCK,0,2
537,GSXE91EVAD,Cavan,USA F/F,LG Black Instaview USA Fridge Freezer,2,IN_STOCK,0,3
537,GSXE91EVAD,Dundrum,USA F/F,LG Black Instaview USA Fridge Freezer,0,OUT_OF_STOCK,0,4
537,GSXE91EVAD,Gorey,USA F/F,LG Black Instaview USA Fridge Freezer,5,IN_STOCK,0,5
537,GSXE91EVAD,Navan,USA F/F,LG Black Instaview USA Fridge Freezer,0,OUT_OF_STOCK,0,6
537,GSXE91EVAD,Sandyford,USA F/F,LG Black Instaview USA Fridge Freezer,0,OUT_OF_STOCK,0,7
539,GU21NVFE0G,Belfast,INT FREEZERS,Siemens U/C Integrated Freezer,1,IN_STOCK,0,1
539,GU21NVFE0G,Blanch,INT FREEZERS,Siemens U/C Integrated Freezer,2,IN_STOCK,0,2
539,GU21NVFE0G,Cavan,INT FREEZERS,Siemens U/C Integrated Freezer,0,OUT_OF_STOCK,0,3
539,GU21NVFE0G,Dundrum,INT FREEZERS,Siemens U/C Integrated Freezer,0,OUT_OF_STOCK,0,4
539,GU21NVFE0G,Gorey,INT FREEZERS,Siemens U/C Integrated Freezer,5,IN_STOCK,0,5
539,GU21NVFE0G,Navan,INT FREEZERS,Siemens U/C Integrated Freezer,0,OUT_OF_STOCK,0,6
539,GU21NVFE0G,Sandyford,INT FREEZERS,Siemens U/C Integrated Freezer,1,IN_STOCK,0,7
540,GUN21VFE0G,Belfast,U/C FREEZER,Bosch U/C Integrated Freezer Flat Hinge,0,OUT_OF_STOCK,0,1
540,GUN21VFE0G,Blanch,U/C FREEZER,Bosch U/C Integrated Freezer Flat Hinge,1,IN_STOCK,0,2
540,GUN21VFE0G,Cavan,U/C FREEZER,Bosch U/C Integrated Freezer Flat Hinge,3,IN_STOCK,0,3
540,GUN21VFE0G,Dundrum,U/C FREEZER,Bosch U/C Integrated Freezer Flat Hinge,1,IN_STOCK,0,4
540,GUN21VFE0G,Gorey,U/C FREEZER,Bosch U/C Integrated Freezer Flat Hinge,3,IN_STOCK,0,5
540,GUN21VFE0G,Navan,U/C FREEZER,Bosch U/C Integrated Freezer Flat Hinge,-1,CUSTOMER_ORDER_OUTSTANDING,1,6
540,GUN21VFE0G,Sandyford,U/C FREEZER,Bosch U/C Integrated Freezer Flat Hinge,0,OUT_OF_STOCK,0,7
554,H2455BBK,Belfast,SINGLE OVENS,Miele Blk 12408770 Single Oven,0,OUT_OF_STOCK,0,1
554,H2455BBK,Blanch,SINGLE OVENS,Miele Blk 12408770 Single Oven,2,IN_STOCK,0,2
554,H2455BBK,Cavan,SINGLE OVENS,Miele Blk 12408770 Single Oven,2,IN_STOCK,0,3
554,H2455BBK,Dundrum,SINGLE OVENS,Miele Blk 12408770 Single Oven,0,OUT_OF_STOCK,0,4
554,H2455BBK,Gorey,SINGLE OVENS,Miele Blk 12408770 Single Oven,12,IN_STOCK,0,5
554,H2455BBK,Navan,SINGLE OVENS,Miele Blk 12408770 Single Oven,0,OUT_OF_STOCK,0,6
554,H2455BBK,Sandyford,SINGLE OVENS,Miele Blk 12408770 Single Oven,1,IN_STOCK,0,7
555,H2IHD526BUK,Belfast,INT DISHWASHERS,Hotpoint Integrated Dishwasher,1,IN_STOCK,0,1
555,H2IHD526BUK,Blanch,INT DISHWASHERS,Hotpoint Integrated Dishwasher,1,IN_STOCK,0,2
555,H2IHD526BUK,Cavan,INT DISHWASHERS,Hotpoint Integrated Dishwasher,1,IN_STOCK,0,3
555,H2IHD526BUK,Dundrum,INT DISHWASHERS,Hotpoint Integrated Dishwasher,2,IN_STOCK,0,4
555,H2IHD526BUK,Gorey,INT DISHWASHERS,Hotpoint Integrated Dishwasher,2,IN_STOCK,0,5
555,H2IHD526BUK,Navan,INT DISHWASHERS,Hotpoint Integrated Dishwasher,0,OUT_OF_STOCK,0,6
555,H2IHD526BUK,Sandyford,INT DISHWASHERS,Hotpoint Integrated Dishwasher,1,IN_STOCK,0,7
556,H7145BMBLK,Belfast,SINGLE OVENS,Miele 12105860 Black Combi Oven,0,OUT_OF_STOCK,0,1
556,H7145BMBLK,Blanch,SINGLE OVENS,Miele 12105860 Black Combi Oven,1,IN_STOCK,0,2
556,H7145BMBLK,Cavan,SINGLE OVENS,Miele 12105860 Black Combi Oven,1,IN_STOCK,0,3
556,H7145BMBLK,Dundrum,SINGLE OVENS,Miele 12105860 Black Combi Oven,1,IN_STOCK,0,4
556,H7145BMBLK,Gorey,SINGLE OVENS,Miele 12105860 Black Combi Oven,3,IN_STOCK,0,5
556,H7145BMBLK,Navan,SINGLE OVENS,Miele 12105860 Black Combi Oven,0,OUT_OF_STOCK,0,6
556,H7145BMBLK,Sandyford,SINGLE OVENS,Miele 12105860 Black Combi Oven,0,OUT_OF_STOCK,0,7
557,H7240BM,Belfast,SINGLE OVENS,Miele 11093470 Combi Microwave,1,IN_STOCK,0,1
557,H7240BM,Blanch,SINGLE OVENS,Miele 11093470 Combi Microwave,5,IN_STOCK,0,2
557,H7240BM,Cavan,SINGLE OVENS,Miele 11093470 Combi Microwave,3,IN_STOCK,0,3
557,H7240BM,Dundrum,SINGLE OVENS,Miele 11093470 Combi Microwave,1,IN_STOCK,0,4
557,H7240BM,Gorey,SINGLE OVENS,Miele 11093470 Combi Microwave,18,IN_STOCK,0,5
557,H7240BM,Navan,SINGLE OVENS,Miele 11093470 Combi Microwave,0,OUT_OF_STOCK,0,6
557,H7240BM,Sandyford,SINGLE OVENS,Miele 11093470 Combi Microwave,1,IN_STOCK,0,7
558,H7260BP,Belfast,SINGLE OVENS,Miele 11093490 Clean Steel Oven,1,IN_STOCK,0,1
558,H7260BP,Blanch,SINGLE OVENS,Miele 11093490 Clean Steel Oven,3,IN_STOCK,0,2
558,H7260BP,Cavan,SINGLE OVENS,Miele 11093490 Clean Steel Oven,0,OUT_OF_STOCK,0,3
558,H7260BP,Dundrum,SINGLE OVENS,Miele 11093490 Clean Steel Oven,1,IN_STOCK,0,4
558,H7260BP,Gorey,SINGLE OVENS,Miele 11093490 Clean Steel Oven,3,IN_STOCK,0,5
558,H7260BP,Navan,SINGLE OVENS,Miele 11093490 Clean Steel Oven,0,OUT_OF_STOCK,0,6
558,H7260BP,Sandyford,SINGLE OVENS,Miele 11093490 Clean Steel Oven,1,IN_STOCK,0,7
559,H7440BMOBBL,Belfast,SINGLE OVENS,Miele (11093530) Black Combi Oven,1,IN_STOCK,0,1
559,H7440BMOBBL,Blanch,SINGLE OVENS,Miele (11093530) Black Combi Oven,2,IN_STOCK,0,2
559,H7440BMOBBL,Cavan,SINGLE OVENS,Miele (11093530) Black Combi Oven,1,IN_STOCK,0,3
559,H7440BMOBBL,Dundrum,SINGLE OVENS,Miele (11093530) Black Combi Oven,0,OUT_OF_STOCK,0,4
559,H7440BMOBBL,Gorey,SINGLE OVENS,Miele (11093530) Black Combi Oven,10,IN_STOCK,0,5
559,H7440BMOBBL,Navan,SINGLE OVENS,Miele (11093530) Black Combi Oven,0,OUT_OF_STOCK,0,6
559,H7440BMOBBL,Sandyford,SINGLE OVENS,Miele (11093530) Black Combi Oven,1,IN_STOCK,0,7
560,H7464BPBL,Belfast,SINGLE OVENS,Miele Black 11093600 Pyro Single Oven,1,IN_STOCK,0,1
560,H7464BPBL,Blanch,SINGLE OVENS,Miele Black 11093600 Pyro Single Oven,2,IN_STOCK,0,2
560,H7464BPBL,Cavan,SINGLE OVENS,Miele Black 11093600 Pyro Single Oven,2,IN_STOCK,0,3
560,H7464BPBL,Dundrum,SINGLE OVENS,Miele Black 11093600 Pyro Single Oven,1,IN_STOCK,0,4
560,H7464BPBL,Gorey,SINGLE OVENS,Miele Black 11093600 Pyro Single Oven,3,IN_STOCK,0,5
560,H7464BPBL,Navan,SINGLE OVENS,Miele Black 11093600 Pyro Single Oven,0,OUT_OF_STOCK,0,6
560,H7464BPBL,Sandyford,SINGLE OVENS,Miele Black 11093600 Pyro Single Oven,1,IN_STOCK,0,7
562,HB772G1B1B,Belfast,SINGLE OVENS,Siemens iQ700 Black Single Oven,1,IN_STOCK,0,1
562,HB772G1B1B,Blanch,SINGLE OVENS,Siemens iQ700 Black Single Oven,1,IN_STOCK,0,2
562,HB772G1B1B,Cavan,SINGLE OVENS,Siemens iQ700 Black Single Oven,2,IN_STOCK,0,3
562,HB772G1B1B,Dundrum,SINGLE OVENS,Siemens iQ700 Black Single Oven,0,OUT_OF_STOCK,0,4
562,HB772G1B1B,Gorey,SINGLE OVENS,Siemens iQ700 Black Single Oven,5,IN_STOCK,0,5
562,HB772G1B1B,Navan,SINGLE OVENS,Siemens iQ700 Black Single Oven,0,OUT_OF_STOCK,0,6
562,HB772G1B1B,Sandyford,SINGLE OVENS,Siemens iQ700 Black Single Oven,1,IN_STOCK,0,7
563,HB778G3B1B,Belfast,SINGLE OVENS,Siemens Black iQ700 Single Oven,2,IN_STOCK,0,1
563,HB778G3B1B,Blanch,SINGLE OVENS,Siemens Black iQ700 Single Oven,1,IN_STOCK,0,2
563,HB778G3B1B,Cavan,SINGLE OVENS,Siemens Black iQ700 Single Oven,4,IN_STOCK,0,3
563,HB778G3B1B,Dundrum,SINGLE OVENS,Siemens Black iQ700 Single Oven,1,IN_STOCK,0,4
563,HB778G3B1B,Gorey,SINGLE OVENS,Siemens Black iQ700 Single Oven,4,IN_STOCK,0,5
563,HB778G3B1B,Navan,SINGLE OVENS,Siemens Black iQ700 Single Oven,1,IN_STOCK,0,6
563,HB778G3B1B,Sandyford,SINGLE OVENS,Siemens Black iQ700 Single Oven,1,IN_STOCK,0,7
565,HBG7764B1B,Belfast,SINGLE OVENS,Bosch Series 8 Black Single Oven,3,IN_STOCK,0,1
565,HBG7764B1B,Blanch,SINGLE OVENS,Bosch Series 8 Black Single Oven,2,IN_STOCK,0,2
565,HBG7764B1B,Cavan,SINGLE OVENS,Bosch Series 8 Black Single Oven,3,IN_STOCK,0,3
565,HBG7764B1B,Dundrum,SINGLE OVENS,Bosch Series 8 Black Single Oven,0,OUT_OF_STOCK,0,4
565,HBG7764B1B,Gorey,SINGLE OVENS,Bosch Series 8 Black Single Oven,0,OUT_OF_STOCK,0,5
565,HBG7764B1B,Navan,SINGLE OVENS,Bosch Series 8 Black Single Oven,0,OUT_OF_STOCK,0,6
565,HBG7764B1B,Sandyford,SINGLE OVENS,Bosch Series 8 Black Single Oven,1,IN_STOCK,0,7
581,HHDD90WWIRE,Belfast,TUMBLE DRYERS,Hotpoint 9kg White Heat Pump Dryer,0,OUT_OF_STOCK,0,1
581,HHDD90WWIRE,Blanch,TUMBLE DRYERS,Hotpoint 9kg White Heat Pump Dryer,1,IN_STOCK,0,2
581,HHDD90WWIRE,Cavan,TUMBLE DRYERS,Hotpoint 9kg White Heat Pump Dryer,2,IN_STOCK,0,3
581,HHDD90WWIRE,Dundrum,TUMBLE DRYERS,Hotpoint 9kg White Heat Pump Dryer,1,IN_STOCK,0,4
581,HHDD90WWIRE,Gorey,TUMBLE DRYERS,Hotpoint 9kg White Heat Pump Dryer,2,IN_STOCK,0,5
581,HHDD90WWIRE,Navan,TUMBLE DRYERS,Hotpoint 9kg White Heat Pump Dryer,3,IN_STOCK,0,6
581,HHDD90WWIRE,Sandyford,TUMBLE DRYERS,Hotpoint 9kg White Heat Pump Dryer,0,OUT_OF_STOCK,0,7
582,HHF113BR0B,Belfast,SINGLE OVENS,*Bosch Stainless Steel Single Oven,2,IN_STOCK,0,1
582,HHF113BR0B,Blanch,SINGLE OVENS,*Bosch Stainless Steel Single Oven,1,IN_STOCK,0,2
582,HHF113BR0B,Cavan,SINGLE OVENS,*Bosch Stainless Steel Single Oven,1,IN_STOCK,0,3
582,HHF113BR0B,Dundrum,SINGLE OVENS,*Bosch Stainless Steel Single Oven,0,OUT_OF_STOCK,0,4
582,HHF113BR0B,Gorey,SINGLE OVENS,*Bosch Stainless Steel Single Oven,2,IN_STOCK,0,5
582,HHF113BR0B,Navan,SINGLE OVENS,*Bosch Stainless Steel Single Oven,1,IN_STOCK,0,6
582,HHF113BR0B,Sandyford,SINGLE OVENS,*Bosch Stainless Steel Single Oven,0,OUT_OF_STOCK,0,7
583,HLAWD23N0B,Belfast,INT MICROWAVES,Neff Integrated Microwave Blk St/St Trim,1,IN_STOCK,0,1
583,HLAWD23N0B,Blanch,INT MICROWAVES,Neff Integrated Microwave Blk St/St Trim,1,IN_STOCK,0,2
583,HLAWD23N0B,Cavan,INT MICROWAVES,Neff Integrated Microwave Blk St/St Trim,2,IN_STOCK,0,3
583,HLAWD23N0B,Dundrum,INT MICROWAVES,Neff Integrated Microwave Blk St/St Trim,0,OUT_OF_STOCK,0,4
583,HLAWD23N0B,Gorey,INT MICROWAVES,Neff Integrated Microwave Blk St/St Trim,3,IN_STOCK,0,5
583,HLAWD23N0B,Navan,INT MICROWAVES,Neff Integrated Microwave Blk St/St Trim,0,OUT_OF_STOCK,0,6
583,HLAWD23N0B,Sandyford,INT MICROWAVES,Neff Integrated Microwave Blk St/St Trim,0,OUT_OF_STOCK,0,7
584,HLAWD53N0B,Belfast,INT MICROWAVES,*Neff Integrated Microwave Blk S/St Trim,2,IN_STOCK,0,1
584,HLAWD53N0B,Blanch,INT MICROWAVES,*Neff Integrated Microwave Blk S/St Trim,3,IN_STOCK,0,2
584,HLAWD53N0B,Cavan,INT MICROWAVES,*Neff Integrated Microwave Blk S/St Trim,2,IN_STOCK,0,3
584,HLAWD53N0B,Dundrum,INT MICROWAVES,*Neff Integrated Microwave Blk S/St Trim,1,IN_STOCK,0,4
584,HLAWD53N0B,Gorey,INT MICROWAVES,*Neff Integrated Microwave Blk S/St Trim,2,IN_STOCK,0,5
584,HLAWD53N0B,Navan,INT MICROWAVES,*Neff Integrated Microwave Blk S/St Trim,0,OUT_OF_STOCK,0,6
584,HLAWD53N0B,Sandyford,INT MICROWAVES,*Neff Integrated Microwave Blk S/St Trim,1,IN_STOCK,0,7
586,HLTHDS110SL/,Belfast,COOKER HOODS,RANGEMASTER 110CM COOKER HOOD,1,IN_STOCK,0,1
586,HLTHDS110SL/,Blanch,COOKER HOODS,RANGEMASTER 110CM COOKER HOOD,1,IN_STOCK,0,2
586,HLTHDS110SL/,Cavan,COOKER HOODS,RANGEMASTER 110CM COOKER HOOD,1,IN_STOCK,0,3
586,HLTHDS110SL/,Dundrum,COOKER HOODS,RANGEMASTER 110CM COOKER HOOD,0,OUT_OF_STOCK,0,4
586,HLTHDS110SL/,Gorey,COOKER HOODS,RANGEMASTER 110CM COOKER HOOD,1,IN_STOCK,0,5
586,HLTHDS110SL/,Navan,COOKER HOODS,RANGEMASTER 110CM COOKER HOOD,1,IN_STOCK,0,6
586,HLTHDS110SL/,Sandyford,COOKER HOODS,RANGEMASTER 110CM COOKER HOOD,1,IN_STOCK,0,7
591,HO3K55CBUK,Belfast,SINGLE OVENS,Hotpoint Inox Single Oven,0,OUT_OF_STOCK,0,1
591,HO3K55CBUK,Blanch,SINGLE OVENS,Hotpoint Inox Single Oven,1,IN_STOCK,0,2
591,HO3K55CBUK,Cavan,SINGLE OVENS,Hotpoint Inox Single Oven,1,IN_STOCK,0,3
591,HO3K55CBUK,Dundrum,SINGLE OVENS,Hotpoint Inox Single Oven,1,IN_STOCK,0,4
591,HO3K55CBUK,Gorey,SINGLE OVENS,Hotpoint Inox Single Oven,1,IN_STOCK,0,5
591,HO3K55CBUK,Navan,SINGLE OVENS,Hotpoint Inox Single Oven,1,IN_STOCK,0,6
591,HO3K55CBUK,Sandyford,SINGLE OVENS,Hotpoint Inox Single Oven,1,IN_STOCK,0,7
594,HQA534BB3B,Belfast,SINGLE OVENS,*Bosch Black Single Oven,1,IN_STOCK,0,1
594,HQA534BB3B,Blanch,SINGLE OVENS,*Bosch Black Single Oven,2,IN_STOCK,0,2
594,HQA534BB3B,Cavan,SINGLE OVENS,*Bosch Black Single Oven,3,IN_STOCK,0,3
594,HQA534BB3B,Dundrum,SINGLE OVENS,*Bosch Black Single Oven,0,OUT_OF_STOCK,0,4
594,HQA534BB3B,Gorey,SINGLE OVENS,*Bosch Black Single Oven,2,IN_STOCK,0,5
594,HQA534BB3B,Navan,SINGLE OVENS,*Bosch Black Single Oven,0,OUT_OF_STOCK,0,6
